user_id,TestGroup,country,age,transaction_count,total_spent
1915,B,Bulgaria,27,5,116.94999742507935
3107,A,Greece,39,2,10.979999780654907
506,A,Italy,26,12,73.87999820709229
1745,B,Germany,47,8,47.91999888420105
2657,A,Bulgaria,37,12,203.87999820709229
2869,B,Italy,31,34,330.66000056266785
3148,A,Greece,36,20,350.7999987602234
3204,A,Germany,48,22,235.77999448776245
1206,A,Italy,22,3,11.96999979019165
1492,A,Greece,28,11,101.88999795913696
2287,B,Bulgaria,32,5,81.95000123977661
2565,A,Bulgaria,29,3,2.9700000286102295
2588,A,Germany,42,7,211.93000078201294
226,A,Italy,34,4,69.96000099182129
1615,B,Greece,37,43,342.5699956417084
2397,A,Bulgaria,23,3,6.96999979019165
1527,B,Norway,37,1,19.989999771118164
1883,A,Germany,54,45,920.5499999523163
2063,A,Bulgaria,37,9,120.91000008583069
2544,A,Bulgaria,20,1,9.989999771118164
3155,B,Greece,36,58,933.4199955463409
1185,A,Bulgaria,36,13,105.87000036239624
2595,A,Germany,41,49,665.5099990367889
1760,B,Greece,28,25,436.7500047683716
39,A,Bulgaria,40,2,20.979999780654907
269,A,Germany,37,3,79.97000122070312
1434,B,Greece,35,8,48.91999912261963
2587,A,Germany,43,12,225.88000321388245
712,A,Bulgaria,23,1,4.989999771118164
1628,B,Greece,22,2,10.979999780654907
2488,A,Bulgaria,38,11,148.8900022506714
2809,B,Bulgaria,24,9,136.91000032424927
3347,A,Greece,31,10,87.89999842643738
3398,A,Greece,22,16,144.83999943733215
3607,A,Italy,26,36,454.64000177383423
1674,B,Greece,28,1,4.989999771118164
1703,B,Bulgaria,31,3,21.96999979019165
1819,A,Greece,31,9,291.9100022315979
1030,B,Bulgaria,36,2,100.97999787330627
1832,A,Bulgaria,33,1,9.989999771118164
1911,B,Germany,45,2,20.979999780654907
2156,A,Greece,33,27,389.72999811172485
2244,B,Italy,20,7,27.929999113082886
2402,A,Bulgaria,28,5,81.95000123977661
3456,A,Greece,30,15,223.85000324249268
605,A,Greece,29,14,100.85999822616577
1538,B,Greece,25,66,1006.339994430542
1590,B,Germany,50,105,1276.9500086307526
3416,A,Bulgaria,39,9,361.91000032424927
1511,A,Greece,36,100,1422.0000014305115
1709,A,Germany,44,94,1301.059990644455
1963,A,Norway,28,39,389.610000371933
2230,B,Norway,33,21,211.79000186920166
2442,A,Bulgaria,25,14,382.85999751091003
3016,A,Italy,38,1,49.9900016784668
3251,A,Italy,25,31,364.6900010108948
3335,A,Bulgaria,34,4,115.9599974155426
1123,B,Greece,31,7,110.93000054359436
2599,A,Germany,35,38,682.6200046539307
1465,B,Bulgaria,31,2,20.979999780654907
2109,B,Bulgaria,38,8,107.92000079154968
2845,B,Norway,35,46,850.5399990081787
3532,A,Italy,39,21,397.78999519348145
3555,B,Greece,39,31,354.6900041103363
529,B,Greece,29,15,115.84999990463257
1723,A,Germany,40,74,1155.2599976062775
2592,A,Germany,40,66,1252.3399937152863
2711,A,Greece,35,20,320.7999987602234
2713,A,Greece,29,25,489.7500030994415
2136,A,Norway,36,27,397.7300033569336
2598,A,Germany,45,26,315.739999294281
2803,A,Greece,30,37,401.6299982070923
883,A,Greece,29,4,52.960001707077026
1995,A,Greece,31,2,20.979999780654907
3100,A,Greece,23,35,513.6499979496002
1525,A,Germany,56,77,1237.2300000190735
2149,A,Greece,31,1,9.989999771118164
2674,A,Bulgaria,31,9,296.909996509552
1288,A,Norway,30,4,7.9599997997283936
2155,A,Germany,51,7,116.93000268936157
2740,A,Italy,32,4,61.96000146865845
943,A,Greece,24,7,83.9300012588501
1787,B,Germany,51,66,1146.339997768402
1804,A,Italy,27,2,20.979999780654907
1859,B,Italy,30,4,11.959999561309814
3067,B,Greece,39,11,112.88999819755554
3473,B,Italy,24,2,54.98000144958496
588,A,Bulgaria,26,2,9.979999542236328
982,B,Bulgaria,34,2,1.9800000190734863
1252,A,Bulgaria,29,6,27.93999934196472
1372,B,Bulgaria,30,1,99.98999786376953
1904,A,Greece,32,17,283.83000469207764
2184,B,Bulgaria,28,2,10.979999780654907
2466,A,Greece,20,9,217.9099986553192
996,B,Bulgaria,26,10,22.899999618530273
1208,B,Norway,37,11,192.8900020122528
1731,A,Greece,35,24,282.76000022888184
2415,A,Bulgaria,35,11,136.89000296592712
2978,A,Italy,30,2,99.9800033569336
3376,B,Greece,34,1,0.9900000095367432
2400,B,Norway,32,10,184.8999969959259
3245,A,Bulgaria,31,1,9.989999771118164
1263,A,Germany,40,27,352.72999382019043
1884,B,Italy,29,3,25.96999955177307
2275,A,Greece,32,4,26.959999561309814
3190,A,Bulgaria,27,7,68.9300012588501
421,A,Bulgaria,29,14,112.86000061035156
2537,B,Bulgaria,33,3,6.96999979019165
2638,A,Bulgaria,29,9,101.91000032424927
3385,A,Greece,33,20,275.7999999523163
785,A,Bulgaria,35,5,17.949999570846558
1187,B,Bulgaria,30,1,0.9900000095367432
2996,A,Greece,23,41,682.5899937152863
3004,A,Italy,22,4,80.96000123023987
0,A,Norway,35,0,0
2,A,Norway,32,0,0
9,B,Bulgaria,27,0,0
10,A,Bulgaria,36,0,0
13,A,Bulgaria,34,0,0
15,B,Bulgaria,25,0,0
17,B,Bulgaria,36,0,0
18,B,Bulgaria,23,0,0
20,B,Bulgaria,31,0,0
22,A,Bulgaria,31,0,0
23,A,Bulgaria,24,0,0
25,B,Bulgaria,26,0,0
27,B,Bulgaria,32,0,0
28,B,Bulgaria,31,0,0
29,B,Bulgaria,30,0,0
30,A,Bulgaria,30,0,0
31,A,Bulgaria,30,0,0
32,A,Bulgaria,29,0,0
33,B,Bulgaria,25,0,0
34,B,Bulgaria,35,0,0
35,A,Bulgaria,35,0,0
36,A,Bulgaria,32,0,0
37,B,Bulgaria,30,0,0
38,B,Bulgaria,35,0,0
40,B,Bulgaria,32,0,0
41,A,Bulgaria,30,0,0
42,A,Germany,48,0,0
43,B,Germany,48,1,19.989999771118164
44,B,Bulgaria,31,0,0
47,A,Bulgaria,25,0,0
48,A,Bulgaria,39,5,107.94999766349792
49,A,Bulgaria,32,0,0
50,A,Bulgaria,25,0,0
51,B,Bulgaria,33,0,0
52,B,Bulgaria,20,0,0
53,A,Bulgaria,29,0,0
54,B,Bulgaria,26,0,0
55,A,Bulgaria,27,0,0
56,A,Bulgaria,27,0,0
57,B,Bulgaria,32,0,0
58,B,Bulgaria,27,0,0
59,B,Bulgaria,28,0,0
60,B,Bulgaria,24,0,0
63,A,Germany,45,0,0
64,A,Germany,44,0,0
65,B,Germany,53,0,0
68,A,Germany,42,0,0
69,B,Germany,48,0,0
71,B,Bulgaria,33,0,0
72,B,Bulgaria,34,0,0
73,B,Germany,51,0,0
74,B,Bulgaria,26,0,0
75,B,Bulgaria,25,1,4.989999771118164
76,A,Bulgaria,27,0,0
77,A,Bulgaria,35,0,0
79,A,Bulgaria,41,0,0
80,B,Bulgaria,31,0,0
81,A,Bulgaria,31,0,0
86,B,Bulgaria,31,2,10.979999780654907
87,B,Bulgaria,34,0,0
88,A,Bulgaria,26,0,0
90,A,Bulgaria,39,0,0
93,A,Bulgaria,35,0,0
95,B,Bulgaria,31,0,0
96,B,Bulgaria,21,0,0
97,A,Bulgaria,28,0,0
99,B,Bulgaria,35,0,0
100,A,Bulgaria,34,0,0
101,B,Bulgaria,21,0,0
102,B,Bulgaria,36,0,0
103,B,Bulgaria,30,1,0.9900000095367432
104,A,Bulgaria,28,0,0
105,A,Bulgaria,33,0,0
106,A,Bulgaria,36,0,0
107,B,Bulgaria,38,0,0
108,A,Bulgaria,24,0,0
109,B,Bulgaria,36,0,0
110,A,Bulgaria,20,0,0
111,B,Bulgaria,34,0,0
112,A,Bulgaria,32,0,0
114,B,Bulgaria,33,0,0
118,A,Bulgaria,23,0,0
119,A,Bulgaria,31,0,0
121,B,Bulgaria,33,0,0
122,B,Bulgaria,30,0,0
124,B,Bulgaria,33,0,0
127,B,Bulgaria,30,0,0
128,B,Bulgaria,40,0,0
129,A,Germany,38,0,0
132,B,Bulgaria,21,0,0
133,A,Germany,54,0,0
134,B,Germany,53,0,0
135,B,Bulgaria,18,0,0
136,B,Germany,46,0,0
138,A,Germany,44,0,0
139,B,Germany,50,0,0
140,B,Germany,45,0,0
141,B,Bulgaria,34,0,0
143,A,Norway,27,0,0
151,B,Bulgaria,24,0,0
152,A,Germany,40,0,0
153,B,Bulgaria,25,0,0
154,B,Bulgaria,35,0,0
155,A,Bulgaria,38,0,0
156,A,Bulgaria,39,0,0
157,A,Bulgaria,27,0,0
158,A,Bulgaria,39,0,0
159,A,Bulgaria,30,0,0
160,A,Bulgaria,33,0,0
161,A,Germany,52,0,0
163,A,Germany,48,0,0
164,B,Germany,47,0,0
168,B,Germany,44,0,0
169,A,Germany,47,0,0
170,B,Germany,41,0,0
171,B,Italy,28,0,0
172,A,Italy,30,0,0
173,A,Italy,35,0,0
176,B,Italy,31,0,0
177,A,Italy,18,0,0
181,B,Italy,38,0,0
183,A,Italy,36,0,0
184,A,Italy,34,2,29.979999542236328
185,A,Italy,37,0,0
187,B,Italy,24,0,0
188,A,Italy,21,0,0
190,A,Italy,22,0,0
192,A,Italy,30,0,0
195,A,Italy,34,0,0
196,A,Italy,33,0,0
197,A,Italy,29,0,0
198,B,Italy,24,0,0
200,A,Italy,32,0,0
202,A,Italy,28,0,0
204,B,Italy,26,0,0
205,A,Italy,33,0,0
206,A,Italy,28,0,0
208,A,Bulgaria,29,0,0
209,B,Germany,49,0,0
210,A,Germany,43,0,0
211,B,Bulgaria,30,0,0
212,B,Bulgaria,31,0,0
213,A,Italy,18,0,0
214,B,Germany,46,0,0
217,A,Italy,20,0,0
221,A,Italy,32,0,0
222,B,Italy,24,0,0
223,B,Italy,36,0,0
225,A,Italy,37,0,0
227,A,Italy,30,0,0
228,B,Italy,33,0,0
229,A,Italy,37,0,0
231,A,Italy,26,0,0
232,B,Italy,32,0,0
236,B,Italy,19,0,0
237,A,Italy,25,0,0
239,A,Italy,33,0,0
240,B,Italy,25,0,0
242,A,Italy,40,0,0
243,A,Italy,24,0,0
246,B,Italy,32,0,0
247,A,Italy,39,0,0
248,A,Italy,23,0,0
249,A,Italy,29,0,0
250,B,Italy,23,0,0
251,B,Italy,34,0,0
252,B,Bulgaria,29,0,0
254,A,Bulgaria,24,0,0
255,B,Bulgaria,31,0,0
256,A,Bulgaria,29,0,0
257,A,Bulgaria,37,0,0
259,B,Bulgaria,25,0,0
261,A,Bulgaria,26,0,0
263,B,Bulgaria,23,0,0
265,A,Bulgaria,36,0,0
266,A,Bulgaria,30,0,0
272,A,Bulgaria,36,0,0
273,A,Germany,42,0,0
274,B,Italy,26,0,0
275,B,Bulgaria,28,0,0
277,B,Bulgaria,30,0,0
278,B,Bulgaria,33,0,0
280,B,Bulgaria,35,0,0
281,A,Bulgaria,39,0,0
283,A,Bulgaria,28,0,0
284,A,Bulgaria,34,0,0
285,A,Bulgaria,25,0,0
287,B,Germany,36,1,4.989999771118164
288,B,Germany,46,0,0
289,A,Germany,44,0,0
290,A,Bulgaria,33,0,0
291,B,Bulgaria,32,0,0
294,B,Bulgaria,28,0,0
297,A,Bulgaria,28,0,0
299,B,Bulgaria,27,0,0
301,A,Bulgaria,30,0,0
303,B,Germany,49,0,0
304,A,Germany,42,2,1.9800000190734863
305,A,Germany,49,0,0
307,A,Italy,40,0,0
308,B,Bulgaria,28,0,0
309,B,Bulgaria,27,0,0
310,A,Bulgaria,32,0,0
313,B,Bulgaria,29,0,0
314,A,Bulgaria,28,0,0
315,A,Bulgaria,29,0,0
317,A,Bulgaria,34,0,0
318,B,Bulgaria,41,0,0
320,B,Norway,26,0,0
321,A,Italy,36,0,0
324,A,Bulgaria,34,0,0
328,A,Bulgaria,29,0,0
330,B,Bulgaria,21,0,0
332,B,Bulgaria,36,0,0
333,B,Bulgaria,28,0,0
335,A,Bulgaria,27,0,0
337,B,Bulgaria,25,2,69.98000144958496
338,A,Bulgaria,23,0,0
339,B,Italy,24,0,0
341,A,Norway,21,0,0
343,B,Norway,23,0,0
345,A,Norway,26,0,0
346,B,Norway,32,0,0
349,B,Bulgaria,28,0,0
351,B,Bulgaria,33,0,0
352,B,Bulgaria,41,0,0
353,B,Greece,26,0,0
354,B,Greece,36,0,0
355,B,Greece,25,0,0
356,A,Greece,24,0,0
357,B,Greece,25,0,0
358,B,Greece,29,0,0
359,A,Greece,25,0,0
360,B,Greece,21,0,0
361,B,Greece,27,0,0
362,B,Greece,31,0,0
363,B,Greece,26,0,0
364,A,Greece,29,0,0
365,B,Greece,27,0,0
366,A,Greece,24,0,0
368,A,Greece,23,0,0
369,B,Greece,35,0,0
370,B,Greece,22,2,24.979999542236328
371,B,Greece,32,0,0
372,A,Germany,57,0,0
376,A,Greece,25,0,0
379,B,Greece,33,0,0
380,B,Greece,31,0,0
381,B,Greece,32,0,0
382,B,Greece,35,0,0
385,B,Greece,29,0,0
389,B,Greece,22,4,74.96000099182129
392,A,Greece,33,0,0
394,B,Bulgaria,21,0,0
397,B,Bulgaria,27,0,0
399,B,Greece,34,0,0
402,A,Greece,24,0,0
404,B,Greece,32,0,0
405,A,Greece,31,0,0
406,B,Greece,32,0,0
409,B,Greece,33,0,0
410,B,Greece,24,0,0
412,B,Greece,31,0,0
413,A,Greece,27,0,0
414,B,Greece,29,0,0
417,B,Greece,37,0,0
418,A,Germany,55,0,0
419,B,Germany,41,0,0
420,B,Germany,43,0,0
422,A,Germany,50,0,0
423,B,Bulgaria,24,0,0
425,B,Germany,44,0,0
426,A,Germany,45,0,0
428,A,Greece,28,0,0
429,B,Germany,48,0,0
431,A,Germany,44,0,0
433,A,Bulgaria,34,0,0
434,A,Bulgaria,35,0,0
435,A,Germany,41,0,0
436,B,Greece,18,0,0
437,A,Bulgaria,28,0,0
438,B,Italy,35,0,0
440,A,Bulgaria,34,0,0
441,A,Bulgaria,33,0,0
443,A,Italy,24,0,0
444,B,Germany,50,0,0
447,B,Italy,30,0,0
448,B,Italy,33,0,0
449,A,Italy,31,0,0
451,B,Italy,36,0,0
453,B,Italy,31,0,0
455,B,Bulgaria,19,0,0
456,A,Germany,57,0,0
458,B,Italy,26,0,0
459,B,Greece,30,0,0
464,B,Italy,35,0,0
467,B,Italy,19,0,0
469,B,Italy,25,0,0
470,A,Italy,30,0,0
471,A,Bulgaria,30,0,0
472,B,Italy,40,0,0
478,A,Italy,35,0,0
479,B,Italy,25,0,0
480,B,Italy,39,1,0.9900000095367432
481,B,Italy,39,0,0
484,A,Italy,22,0,0
485,B,Italy,24,0,0
486,B,Bulgaria,27,0,0
487,A,Bulgaria,20,0,0
488,A,Bulgaria,26,1,19.989999771118164
490,A,Bulgaria,20,0,0
491,B,Bulgaria,36,0,0
493,A,Bulgaria,35,0,0
494,B,Bulgaria,28,0,0
495,B,Bulgaria,38,0,0
497,A,Germany,41,0,0
499,A,Germany,52,0,0
500,B,Italy,37,0,0
503,A,Italy,34,0,0
507,A,Italy,33,0,0
509,A,Italy,33,0,0
510,A,Bulgaria,29,0,0
511,A,Bulgaria,24,0,0
513,B,Bulgaria,18,0,0
518,B,Bulgaria,26,0,0
520,B,Bulgaria,29,0,0
521,A,Greece,30,0,0
524,A,Greece,28,0,0
526,A,Greece,31,0,0
527,B,Greece,34,2,5.979999780654907
530,A,Greece,21,0,0
533,A,Greece,27,0,0
534,A,Greece,29,0,0
536,A,Greece,40,0,0
539,A,Greece,18,0,0
540,B,Greece,31,0,0
541,A,Germany,41,0,0
542,A,Italy,23,0,0
546,A,Bulgaria,36,1,49.9900016784668
547,A,Bulgaria,27,0,0
548,A,Bulgaria,39,0,0
549,A,Bulgaria,21,0,0
550,B,Bulgaria,31,0,0
551,B,Bulgaria,29,0,0
552,A,Bulgaria,25,0,0
553,B,Bulgaria,22,0,0
556,B,Greece,20,0,0
557,A,Greece,34,0,0
558,A,Greece,27,0,0
560,B,Greece,26,0,0
561,B,Greece,33,0,0
562,A,Greece,27,0,0
563,B,Greece,37,0,0
564,B,Greece,21,0,0
565,A,Greece,31,0,0
568,B,Greece,28,2,20.979999780654907
570,A,Greece,34,0,0
571,A,Greece,35,1,0.9900000095367432
572,A,Greece,31,0,0
573,A,Greece,23,0,0
576,B,Bulgaria,27,0,0
577,B,Germany,37,0,0
580,B,Bulgaria,27,0,0
582,A,Bulgaria,32,1,0.9900000095367432
583,A,Bulgaria,33,0,0
584,A,Bulgaria,39,0,0
585,B,Bulgaria,24,0,0
589,A,Bulgaria,39,0,0
590,B,Bulgaria,33,0,0
591,B,Greece,26,0,0
592,A,Greece,32,0,0
593,A,Greece,25,0,0
595,A,Greece,31,0,0
596,A,Greece,33,0,0
597,A,Greece,27,0,0
600,B,Greece,28,0,0
601,B,Greece,34,0,0
604,B,Greece,29,0,0
607,A,Greece,39,0,0
610,A,Greece,33,0,0
616,A,Norway,33,0,0
617,B,Italy,21,1,0.9900000095367432
618,A,Greece,33,0,0
619,B,Greece,36,0,0
620,A,Bulgaria,36,0,0
621,A,Norway,34,0,0
622,B,Norway,29,0,0
625,B,Norway,22,0,0
627,A,Bulgaria,37,0,0
629,A,Bulgaria,22,0,0
630,B,Bulgaria,26,0,0
631,A,Norway,33,0,0
632,B,Norway,26,0,0
634,B,Norway,33,0,0
635,B,Norway,40,0,0
639,A,Greece,27,0,0
640,A,Italy,35,0,0
642,A,Norway,27,0,0
644,A,Greece,28,0,0
646,A,Norway,26,0,0
647,B,Norway,30,0,0
648,B,Bulgaria,33,0,0
653,A,Norway,20,0,0
655,A,Norway,25,0,0
656,A,Bulgaria,26,0,0
657,A,Greece,28,0,0
660,A,Bulgaria,31,0,0
661,B,Italy,30,0,0
662,A,Italy,41,0,0
663,A,Norway,37,0,0
664,A,Greece,33,0,0
665,B,Bulgaria,36,0,0
666,A,Bulgaria,34,0,0
667,B,Germany,45,0,0
668,B,Germany,51,0,0
669,A,Germany,52,0,0
671,A,Bulgaria,34,0,0
672,B,Bulgaria,27,0,0
673,B,Italy,28,0,0
676,B,Italy,30,0,0
677,B,Bulgaria,25,0,0
678,B,Bulgaria,25,0,0
680,B,Bulgaria,32,0,0
682,B,Bulgaria,36,0,0
683,A,Bulgaria,35,0,0
684,B,Bulgaria,31,0,0
685,A,Bulgaria,36,0,0
686,B,Bulgaria,35,0,0
689,A,Bulgaria,40,0,0
690,A,Bulgaria,25,0,0
691,A,Bulgaria,28,0,0
692,A,Bulgaria,31,0,0
693,B,Bulgaria,35,0,0
694,B,Bulgaria,20,0,0
695,A,Bulgaria,26,0,0
698,A,Bulgaria,35,0,0
699,B,Bulgaria,30,0,0
700,B,Bulgaria,24,0,0
701,A,Bulgaria,32,0,0
702,B,Bulgaria,32,0,0
703,B,Bulgaria,25,0,0
705,A,Bulgaria,18,0,0
709,A,Bulgaria,37,0,0
711,A,Bulgaria,30,0,0
713,A,Bulgaria,29,1,0.9900000095367432
715,B,Bulgaria,23,0,0
720,A,Bulgaria,29,0,0
722,A,Bulgaria,31,0,0
725,B,Bulgaria,35,0,0
726,A,Bulgaria,30,0,0
727,A,Bulgaria,30,0,0
728,B,Bulgaria,27,2,5.979999780654907
731,B,Bulgaria,29,0,0
732,B,Bulgaria,36,0,0
733,A,Bulgaria,29,0,0
734,B,Bulgaria,21,2,20.979999780654907
735,A,Bulgaria,40,0,0
737,A,Bulgaria,30,0,0
738,A,Bulgaria,26,0,0
739,A,Bulgaria,22,0,0
740,A,Bulgaria,32,0,0
741,B,Bulgaria,32,1,0.9900000095367432
743,B,Bulgaria,29,4,7.9599997997283936
744,A,Bulgaria,34,0,0
745,B,Bulgaria,28,0,0
747,A,Bulgaria,25,0,0
749,B,Bulgaria,37,0,0
750,A,Bulgaria,30,0,0
752,B,Bulgaria,32,0,0
753,A,Bulgaria,19,0,0
754,A,Bulgaria,33,0,0
755,B,Bulgaria,32,0,0
756,B,Bulgaria,28,0,0
757,A,Bulgaria,34,0,0
758,B,Bulgaria,24,0,0
759,B,Bulgaria,32,0,0
760,A,Bulgaria,28,0,0
761,A,Bulgaria,31,0,0
762,B,Bulgaria,24,1,0.9900000095367432
770,B,Germany,40,0,0
771,A,Bulgaria,27,2,104.9799976348877
772,B,Bulgaria,25,0,0
773,A,Italy,29,0,0
776,A,Bulgaria,31,0,0
777,A,Bulgaria,33,1,49.9900016784668
779,B,Bulgaria,28,0,0
780,B,Greece,35,3,15.969999551773071
782,A,Germany,48,0,0
783,B,Norway,21,0,0
784,A,Greece,27,0,0
786,A,Bulgaria,32,0,0
789,A,Bulgaria,24,0,0
791,B,Bulgaria,34,0,0
792,A,Germany,51,0,0
794,B,Italy,30,0,0
796,A,Norway,34,0,0
797,B,Norway,31,0,0
801,B,Greece,21,0,0
803,B,Greece,22,0,0
804,B,Bulgaria,24,0,0
806,B,Norway,37,0,0
807,A,Bulgaria,34,0,0
810,A,Bulgaria,38,0,0
813,B,Norway,22,0,0
814,A,Norway,25,0,0
816,A,Italy,34,0,0
817,B,Italy,29,0,0
820,A,Germany,53,0,0
821,B,Germany,55,0,0
822,A,Italy,25,0,0
824,B,Bulgaria,38,0,0
825,A,Greece,27,0,0
827,B,Germany,39,0,0
829,B,Greece,32,0,0
830,A,Greece,29,0,0
831,A,Greece,23,0,0
836,A,Greece,27,0,0
841,B,Greece,31,0,0
842,A,Greece,27,0,0
843,B,Greece,37,0,0
844,A,Greece,33,0,0
846,A,Greece,23,0,0
847,B,Greece,29,0,0
850,A,Italy,36,0,0
853,B,Bulgaria,23,0,0
862,B,Greece,25,0,0
865,B,Greece,34,0,0
867,B,Greece,33,0,0
868,B,Greece,25,0,0
869,A,Greece,34,0,0
871,B,Greece,27,0,0
872,B,Greece,30,0,0
873,A,Greece,32,0,0
877,A,Greece,24,0,0
880,B,Greece,33,0,0
881,B,Greece,29,0,0
882,A,Greece,26,0,0
884,A,Greece,40,0,0
885,B,Greece,34,0,0
886,B,Greece,27,0,0
887,B,Greece,32,0,0
889,A,Bulgaria,34,3,39.96999931335449
895,B,Greece,25,0,0
896,B,Greece,28,0,0
897,A,Greece,36,0,0
898,B,Greece,30,0,0
899,A,Greece,18,0,0
900,A,Greece,30,0,0
903,A,Greece,31,0,0
905,A,Greece,28,0,0
908,A,Greece,34,0,0
909,B,Greece,28,0,0
913,B,Greece,29,0,0
914,B,Greece,32,0,0
916,B,Greece,22,0,0
917,B,Greece,29,0,0
919,B,Greece,25,0,0
921,A,Greece,30,0,0
923,A,Greece,25,0,0
928,A,Greece,24,0,0
929,A,Greece,36,0,0
930,B,Norway,27,0,0
932,B,Greece,24,0,0
936,A,Greece,19,0,0
941,B,Greece,37,0,0
948,A,Greece,20,0,0
952,B,Greece,19,0,0
953,A,Bulgaria,20,0,0
955,B,Bulgaria,24,0,0
957,B,Greece,33,0,0
959,B,Greece,28,0,0
960,B,Greece,31,0,0
961,B,Greece,37,0,0
963,B,Greece,30,0,0
970,B,Greece,29,0,0
971,B,Greece,24,0,0
974,B,Bulgaria,27,0,0
975,A,Bulgaria,38,0,0
976,A,Bulgaria,32,0,0
977,B,Bulgaria,24,3,19.969999313354492
978,A,Bulgaria,39,0,0
980,A,Bulgaria,35,0,0
981,A,Bulgaria,26,0,0
984,B,Bulgaria,23,0,0
985,B,Bulgaria,33,0,0
986,B,Greece,30,0,0
987,A,Greece,24,0,0
988,B,Bulgaria,23,0,0
989,A,Greece,37,0,0
990,A,Bulgaria,36,0,0
992,B,Norway,29,0,0
993,B,Greece,26,0,0
994,A,Greece,27,0,0
995,A,Bulgaria,29,1,0.9900000095367432
997,B,Bulgaria,29,0,0
1001,A,Bulgaria,28,1,9.989999771118164
1004,A,Bulgaria,27,0,0
1006,B,Italy,34,0,0
1007,A,Italy,39,0,0
1008,B,Italy,37,0,0
1014,A,Greece,34,0,0
1017,A,Bulgaria,40,0,0
1018,A,Bulgaria,36,0,0
1019,A,Bulgaria,35,0,0
1020,A,Bulgaria,39,0,0
1022,B,Bulgaria,34,0,0
1023,A,Bulgaria,28,0,0
1024,A,Bulgaria,27,1,4.989999771118164
1025,A,Bulgaria,22,0,0
1026,A,Bulgaria,25,0,0
1027,B,Italy,31,0,0
1032,B,Bulgaria,32,0,0
1033,B,Bulgaria,26,0,0
1035,A,Bulgaria,36,0,0
1036,A,Bulgaria,36,0,0
1038,A,Bulgaria,27,0,0
1040,A,Bulgaria,18,0,0
1041,B,Bulgaria,28,0,0
1047,A,Bulgaria,25,0,0
1048,B,Bulgaria,30,0,0
1051,B,Bulgaria,36,0,0
1052,A,Bulgaria,31,0,0
1053,B,Bulgaria,28,0,0
1054,B,Bulgaria,23,0,0
1055,B,Bulgaria,27,0,0
1058,A,Germany,43,0,0
1060,B,Bulgaria,27,0,0
1061,B,Bulgaria,38,0,0
1062,B,Greece,32,0,0
1063,A,Italy,26,0,0
1064,A,Greece,27,0,0
1065,A,Germany,43,0,0
1068,A,Bulgaria,25,0,0
1073,A,Bulgaria,27,0,0
1075,A,Bulgaria,32,0,0
1077,A,Bulgaria,30,0,0
1078,B,Bulgaria,32,1,9.989999771118164
1079,B,Bulgaria,25,0,0
1080,A,Bulgaria,29,0,0
1081,B,Bulgaria,33,0,0
1082,B,Bulgaria,27,0,0
1084,A,Bulgaria,41,0,0
1087,A,Bulgaria,29,0,0
1089,A,Germany,44,0,0
1093,B,Bulgaria,27,0,0
1095,A,Germany,54,2,5.979999780654907
1096,A,Greece,34,0,0
1097,A,Bulgaria,35,0,0
1098,A,Bulgaria,30,0,0
1100,B,Bulgaria,33,0,0
1101,A,Bulgaria,28,0,0
1102,B,Bulgaria,20,0,0
1103,B,Bulgaria,39,0,0
1104,B,Bulgaria,31,0,0
1107,A,Bulgaria,37,0,0
1109,A,Bulgaria,26,0,0
1112,B,Bulgaria,28,0,0
1116,B,Bulgaria,34,0,0
1122,B,Bulgaria,38,0,0
1124,A,Italy,32,0,0
1126,A,Bulgaria,24,0,0
1128,A,Italy,32,0,0
1129,A,Bulgaria,27,0,0
1134,A,Greece,28,0,0
1135,B,Bulgaria,34,0,0
1136,A,Bulgaria,31,0,0
1137,B,Bulgaria,23,1,9.989999771118164
1142,A,Bulgaria,36,0,0
1144,A,Bulgaria,25,0,0
1145,A,Norway,40,0,0
1147,A,Bulgaria,26,0,0
1148,A,Bulgaria,35,0,0
1149,A,Bulgaria,38,0,0
1151,A,Greece,24,0,0
1152,A,Greece,32,0,0
1154,B,Bulgaria,26,0,0
1156,B,Bulgaria,20,0,0
1158,A,Bulgaria,25,4,12.959999799728394
1161,B,Bulgaria,24,0,0
1165,A,Bulgaria,30,0,0
1169,B,Bulgaria,28,0,0
1171,A,Bulgaria,25,0,0
1172,A,Bulgaria,29,0,0
1176,A,Bulgaria,41,0,0
1179,B,Bulgaria,23,0,0
1182,A,Bulgaria,38,0,0
1183,A,Bulgaria,29,0,0
1189,A,Bulgaria,23,0,0
1191,B,Bulgaria,34,0,0
1192,B,Bulgaria,28,0,0
1194,A,Bulgaria,33,1,4.989999771118164
1195,A,Bulgaria,22,0,0
1197,B,Bulgaria,30,0,0
1200,B,Bulgaria,34,0,0
1207,A,Bulgaria,28,0,0
1209,A,Bulgaria,32,0,0
1212,B,Italy,28,1,4.989999771118164
1213,B,Italy,38,0,0
1216,A,Greece,21,0,0
1217,A,Greece,36,0,0
1218,A,Bulgaria,38,0,0
1220,B,Bulgaria,26,0,0
1222,B,Bulgaria,36,0,0
1223,A,Bulgaria,27,0,0
1227,A,Bulgaria,35,0,0
1228,A,Bulgaria,34,0,0
1229,A,Bulgaria,31,0,0
1230,A,Bulgaria,29,0,0
1231,A,Italy,32,0,0
1232,B,Greece,24,3,25.96999955177307
1233,B,Germany,42,0,0
1237,B,Bulgaria,30,0,0
1246,B,Germany,42,0,0
1247,A,Germany,42,0,0
1250,A,Italy,26,0,0
